,Date,User,Tweet
14229,2022-09-07 09:15:39+00:00,_kwame_ernest,"@ChelseaFC Nah this has to be a joke or something 
Wtf is this 
How tf do you sack Tuchel 😭"
14230,2022-09-07 09:15:38+00:00,MartinelliAFC1,Why sack Tuchel ridiculous really  chelsea fanbase sometimes  seriously.   M8 he won CL in 2021 doesn’t matter if it’s two seasons go M8 there still good coach m8 I would take Tuchel at arsenal. In future. M8.
14231,2022-09-07 09:15:37+00:00,jayteemuro,"I didn't expect Tuchel to get the sack 

Well... Abramovic definitely left an impression on the new owner."
14232,2022-09-07 09:15:37+00:00,NeilPunter,"Never liked that Tuchel, glad he's got the sack! Chelsea tho 🤣 what a state of a club!"
14233,2022-09-07 09:15:36+00:00,TheEuropeMan,🚨BREAKING: Chelsea sack manager Thomas Tuchel. #CFC #ChelseaFC
14234,2022-09-07 09:15:36+00:00,enodamade,Chelsea sacks Tuchel?!!!!!!
14235,2022-09-07 09:15:36+00:00,sfred94,Disgraceful decision to sack tuchel
14236,2022-09-07 09:15:35+00:00,Ocheejnr,We haven't even played upto 10 games this season and You sack Tuchel?????? Wow Chelsea football club really?????
14237,2022-09-07 09:15:35+00:00,somtochukwu____,Tuchel first collect sack letter before Arteta 😭😭😂😂😂Tactical genius don de pack him bags 💔😭 #ChelseaFC
14238,2022-09-07 09:15:35+00:00,EugyDurant,As dem sack Tuchel de3 job pai give Akwesi Appiah be dat😌🔥🔥
14239,2022-09-07 09:15:35+00:00,Bloke_On_A_Bike,#LizTruss sacks Thomas #Tuchel from cabinet saying his performance has been unacceptable.
14240,2022-09-07 09:15:34+00:00,OgwuMartin,"Chelsea sack Manager Tuchel 

Lesson … 

No matter what you do for people, when you are not giving same vibes you get ditched instantly. Learn not to build homes everywhere you go. Be ready to move !"
14241,2022-09-07 09:15:34+00:00,sanchono1fan,So Chelsea let Tuchel spend £250m then sack him a few days later. 😂
14242,2022-09-07 09:15:34+00:00,KBT_BANKOLE,"This Tuchel sack is the most bizarre football story in ages. Like HOW? 
Is Boehly MAD?🤯"
14243,2022-09-07 09:15:33+00:00,nanayawissues,@gyaigyimii Them sack Tuchel 😹😹
14244,2022-09-07 09:15:32+00:00,t4tunny,Them don sack Tomas Tuchel… 😜
14245,2022-09-07 09:15:32+00:00,Daniazlan6,kurang bijak jugak chelsea kalau sack tuchel
14246,2022-09-07 09:15:32+00:00,MarkT07466782,Chelsea sack Tuchel 😲😲😲.
14247,2022-09-07 09:15:31+00:00,chuks_jp1,These new owners are trying too hard to be Roman. Why Sack Tuchel? #CFC
14248,2022-09-07 09:15:31+00:00,AtoBerdy,Them sack Tuchel?
14249,2022-09-07 09:15:31+00:00,Kay_Mannuel,Bro what the fuck. I lef my phone 10 mins come them sack Tuchel
14250,2022-09-07 09:15:30+00:00,Fikayofmars,"Is this playing!??????????????

Ahhhhh😂😂😂 I go bath commot dem don sack tuchel https://t.co/Nl3WzzviCp"
14251,2022-09-07 09:15:30+00:00,Dimzypanda,I will stop supporting Chelsea if this happens. You can't sack Tuchel just to give us a specialist in failure. https://t.co/ULiJG4Yzyx
14252,2022-09-07 09:15:30+00:00,Khingles1,Aah @gnkdinamo u make @ChelseaFC sack Thomas Tuchel😹😹
14253,2022-09-07 09:15:26+00:00,FCBlaugrana1005,@Gideoomatic Chelsea spent nearly 300 million for Tuchel this summer only to sack him weeks later. Stupid decision imo
14254,2022-09-07 09:15:25+00:00,jameskenning,Tuchel given the sack 😬 kind of predictable but a bit surprised. Thought he would’ve been given a bit more time considering how much they spent in the summer.
14255,2022-09-07 09:15:24+00:00,toluadebajo2,Chelsea don sack tuchel 😳
14256,2022-09-07 09:15:23+00:00,johnbullrocks,"Chelsea players after Hearing about #Tuchel sack..🤣🤣

#ThomasTuchel #Chelsea #gistlovers #Tuchel_out https://t.co/UPE2lBT2F6"
14257,2022-09-07 09:15:23+00:00,TheNationalNews,"#Breaking:

Chelsea sacks head coach Thomas Tuchel https://t.co/JUkszk1YLW"
14258,2022-09-07 09:15:23+00:00,yorubahd_boy,Roman Abramovic never left #Tuchel is out if another manager come and he fumbled sack him too we move
14259,2022-09-07 09:15:23+00:00,jaiveer_ss,"BREAKING: #Chelsea sacks it's manager Thomas Tuchel

Another Premier League manager bites the dust."
14260,2022-09-07 09:15:22+00:00,obikelechiobie1,Here we go: Chelsea sacks Tuchel
14261,2022-09-07 09:15:22+00:00,OluwadareVA,No one saw this tuchel sack coming
14262,2022-09-07 09:15:21+00:00,dBoi_Dawson,Chelsea sack Tuchel???
14263,2022-09-07 09:15:20+00:00,Your_Boy_OT,"Damn Tuchel got the sack, that was quick"
14264,2022-09-07 09:15:20+00:00,WDWCOMPS,CHELSEA SACK TUCHEL!
14265,2022-09-07 09:15:20+00:00,Ngolo_K7,How tf did we actually sack Tuchel. Easily the best manager we had in the last 6 years
14266,2022-09-07 09:15:20+00:00,Jack_CFC8,"Wtf would you sack tuchel after backing him the entire summer, doesn't make any sense to me honestly"
14267,2022-09-07 09:15:19+00:00,barrystevens0,"https://t.co/SD5vNq0t9J
Chelsea sacks head coach Thomas Tuchel

This came as a surprise announcement. https://t.co/JYly1DolMG"
14268,2022-09-07 09:15:19+00:00,burnett_00,Haramball ankasa no good mmom buh why sack Tuchel
14269,2022-09-07 09:15:19+00:00,Axeurdaddy,Chelsea don sack Tuchel ??? That was quick.
14270,2022-09-07 09:15:18+00:00,spirtuality777,They backed Tuchel through the whole transfer window just to sack him a week after. Is that not madness?????
14271,2022-09-07 09:15:18+00:00,sportjornal,"I don't get where this sack is coming from but thanks for everything!
Thanks for everything , Thomas Tuchel ! 💙 https://t.co/bZtYVDS5aq"
14272,2022-09-07 09:15:18+00:00,odunay0,Chelsea should sack Kai havertz with him #Tuchel https://t.co/8bdjMJslaB
14273,2022-09-07 09:15:18+00:00,pommyinoz,@talkSPORT Spend all that money on players Tuchel wanted then sack him..
14274,2022-09-07 09:15:18+00:00,FSDPod,"Pierre-Emerick Aubameyang after joining Chelsea to link up with Thomas Tuchel again, only for Chelsea to sack him six days later...

#CFC #Tuchel https://t.co/QHtDStCWrb"
14275,2022-09-07 09:15:18+00:00,GHarrisonMedia,"Tuchel won Chelsea the Champions League when they were nowhere near good enough to even reach the final that year, now they sack him after their 7th game of the season!!! 

Disrespectful, should have given the man time to settle all these different players he’s been bought! #CFC https://t.co/AnZIxoMGer"
14276,2022-09-07 09:15:16+00:00,ChideraVick,So dem sack Tuchel 🥺🤦🏼‍♀️
14277,2022-09-07 09:15:15+00:00,SkySportsPL,"BREAKING: Chelsea sack Head Coach Thomas Tuchel 🔵❌

https://t.co/F9sFlLCHpW"
14278,2022-09-07 09:15:14+00:00,BtecRj,Listen I Don’t like tuchel But come on man why sack him this fast ? 😭Boehly prolly thought let me do a Roman thing I can’t have patience 💀💀
14279,2022-09-07 09:15:14+00:00,nanayawissues,As them sack Thomas Tuchel de3 akabennezer go fit do the work
14280,2022-09-07 09:15:13+00:00,i_am_pharouq,"You dumped lukaku
Because of tuchel
You bought washed up Auba 
Because of tuchel
Spent heavy on CBs
Because tuchel played 3atb
Signed a wing back for 60m even you already have one your bought for 50
Because tuchel exclusively uses wingbacks
Only to sack him after few games ??"
14281,2022-09-07 09:15:12+00:00,tintinranking,We sack tuchel this is not happening mehn
14282,2022-09-07 09:15:11+00:00,azixmkhld,Wtf tuchel kena sack sia
14283,2022-09-07 09:15:11+00:00,d_vushii,So dem even sack Tuchel before Rodgers sef......e b tinz
14284,2022-09-07 09:15:11+00:00,WahidHansen,"Chelsea sack Thomas Tuchel lmaoo. The way Lampard buy players, he no fit use wey dem sack am nu, same way Tuchel too pass. Chelsea never waste time on failing managers."
14285,2022-09-07 09:15:10+00:00,jaiirahi,why did we sack Tuchel wtf???????
14286,2022-09-07 09:15:10+00:00,wtfhidayat,out of nowhere tuchel kena sack mat
14287,2022-09-07 09:15:09+00:00,UgwunnaEjikem,"I insist it’s too early to sack Tuchel but na Todd get club, na ein dey pay salary, na ein know wetin ein eyes don see."
14288,2022-09-07 09:15:08+00:00,Duncan869722595,#TuchelOut   Chelsea fans right now after @ChelseaFC sacks tuchel...😂😂 https://t.co/RqRTNqUWPj
14289,2022-09-07 09:15:07+00:00,Camtana25,"Wooowowww really bad decision from Chelsea there. They allowed Tuchel a whole transfer window, gave him £300m of his money to sack him after a month????"
14290,2022-09-07 09:15:07+00:00,JohnAlabi,Chelsea sack Thomas Tuchel. I told someone several months back that this guy doesn't survive three seasons in a club. From BVB to PSG and now Chelsea. There's a whole video on YouTube on his performance in various clubs and I wouldn't agree less from the trends.
14291,2022-09-07 09:15:06+00:00,Balxgun,Sack Arteta and get Tuchel @Arsenal
14292,2022-09-07 09:15:06+00:00,PTChimusoro,"They said Erik ten Hag would be the first PL manager to be sacked this season. Little did they know, Tuchel would be the second manager to get the sack.. Meanwhile, EtH is going strong. The pain goes straight to them, Chelsea fans!"
14293,2022-09-07 09:15:06+00:00,ThisisEazee,"That was Quick, but why sack tuchel tho ?"
14294,2022-09-07 09:15:06+00:00,CFCmirfy86,"I wasnt a big fan of Tuchel but im shocked with this, we're literally not even 10 games in to the new season and they backed him heavily this summer .

What sense does it make to sack him now? Even wait until Christmas ??? https://t.co/nvJLUVFlrX"
14295,2022-09-07 09:15:06+00:00,KhairulFathriz,"Siot aku baca kt mana tah nnti tuchel kena sack, last2 jadi betul 🤣"
14296,2022-09-07 09:15:06+00:00,dancfr,"E reach Man Utd turn to beat Chelsea, them sack Tuchel 🥲. No be so them de do things na"
14297,2022-09-07 09:15:05+00:00,1saveSA,"As expected, #Chelsea sack Head Coach Thomas Tuchel."
14298,2022-09-07 09:15:05+00:00,Cliffsicles,Ah but why dem sack Tuchel
14299,2022-09-07 09:15:05+00:00,palantir_jp,#BREAKING Chelsea sack manager Thomas Tuchel: club https://t.co/MeBEJBVuDJ
14300,2022-09-07 09:15:05+00:00,just__ato,How do you sack a coach like Tuchel this early in the season. It’s not like he’s even last or something.
14301,2022-09-07 09:15:04+00:00,betterstriker,"Chelsea sack Thomas Tuchel
#ChelseaFC #ChelseavsDinamoZagreb #ThomasTuchel https://t.co/wPbBRWS7nW"
14302,2022-09-07 09:15:03+00:00,Izu_fcb,@harryblinkzs remember when I say na Tuchel dem go first sack this season 😂😂
14303,2022-09-07 09:15:02+00:00,HaalandST,@ChelseaFC Wtf you’ve just spent £300m on defenders and you sack Tuchel
14304,2022-09-07 09:15:02+00:00,RPHindocha,"@AnubhavKaushal_ 100 days in the new ownership and 100 games in under Tuchel.
Here comes the Chelsea treatment. The SACK!!"
14305,2022-09-07 09:15:01+00:00,theBlackKaner88,"🚨 Chelsea sack Thomas Tuchel after shock UCL defeat via @OneFootball. Read it here:

https://t.co/Md5MlPL3LF"
14306,2022-09-07 09:15:00+00:00,giles_ensor,"Shocker, although a little harsh. Chelsea sack manager Thomas Tuchel https://t.co/4cAn7UPyBS via @BBCSport"
14307,2022-09-07 09:15:00+00:00,DanieljrBlack,Tuchel deserves the sack tho.
14308,2022-09-07 09:15:00+00:00,Destinyoficial_,"I'M THINKING TUCHEL LEFT CHELSEA NOT A SACK 

#CFC"
14309,2022-09-07 09:15:00+00:00,Footbal67046880,"@David_Ornstein @TheAthleticUK Great ownership. Bought all these players who supposedly fit his system, then sack him a week later. They've been poor and I'm not tuchel's biggest fan but this like their transfer window, smacks of panic and desperation."
14310,2022-09-07 09:15:00+00:00,b_olnr,"@ChelseaFC I was so shocked for yesterday defeat,but not to sack Tuchel. You need to give him time to make the team he's building gel. What a stupid mistake! I will never advise anyone to take a career in football coaching bcos this irrational sacking is becoming too common and  annoying😏"
14311,2022-09-07 09:15:00+00:00,AFP,#BREAKING Chelsea sack manager Thomas Tuchel: club https://t.co/OdjE95Xocg
14312,2022-09-07 09:14:59+00:00,lcfckini,No way Fofana getting outpaced by Orsic has got Tuchel the sack😭😭
14313,2022-09-07 09:14:59+00:00,iamchinuel,Everyone saw this Thomas Tuchel Sack coming but no one saw it coming this early. #CFC #KTBFFH
14314,2022-09-07 09:14:58+00:00,Mojo7171,😂😂 Chelsea sack Tuchel after losing to Dinamo Zagreb 🇭🇷💪🏼
14315,2022-09-07 09:14:58+00:00,el_jeleel,"Just a bad start ?? 
 You vex sack TUCHEL ....

 Oya na, Todd Boehly I see your handiwork.. 👍👍 https://t.co/qYHnV2UKs5"
14316,2022-09-07 09:14:58+00:00,iam_asante1,@goal Why would they sack tuchel?? It doesn’t make sense to me
14317,2022-09-07 09:14:57+00:00,LUKEILLUSTRATE,Chelsea sack Tuchel?!. What is wrong with the Premier league 🤦
14318,2022-09-07 09:14:57+00:00,Reezus_,Tuchel getting the sack this early? 😂😂😂😂😂Love to see Chelsea struggle😂😂😂
14319,2022-09-07 09:14:56+00:00,Iam_Jyde,We were here permutating on how long it'll take to sack Tuchel.. none of us thought this morning #SportsTracker
14320,2022-09-07 09:14:56+00:00,dhhanieey,Chelsea don sack Tuchel??? Adondddiiieeeeee
14321,2022-09-07 09:14:56+00:00,novveryownn,Now why did Chelsea sack Tuchel? Literally makes no sense
14322,2022-09-07 09:14:56+00:00,Johanes61833770,"@ChelseaSTrust The only explanation to this, is that Tuchel Quit the job.... This doesn't make any sense. Fine, we wanted things to change, we didn't say sack him."
14323,2022-09-07 09:14:55+00:00,ASA_iflyer,Tuchel ball ti pada burst! #Chelsea are second in the sack race right now
14324,2022-09-07 09:14:55+00:00,Wale_moscow,BREAKING! Chelsea sack Thomas Tuchel.
14325,2022-09-07 09:14:54+00:00,shahrilhafizie,Thomas Tuchel kena sack 😭
14326,2022-09-07 09:14:54+00:00,Ola_Bode20,Ahhh una don sack Tuchel 😂😂😂
14327,2022-09-07 09:14:54+00:00,badasskachii,Mehn Chelsea na proper club dem no waste time sack Tuchel
14328,2022-09-07 09:14:54+00:00,darius3k,All that money on Tuchel to sack him?
14329,2022-09-07 09:14:53+00:00,matthoade,HAHA WHAT Chelsea sack Tommy Tuchel 🤣🤣🤣🤣
14330,2022-09-07 09:14:52+00:00,joseph_agbobli,Chelsea sack head coach Thomas Tuchel https://t.co/dmqkTf9urt
14331,2022-09-07 09:14:52+00:00,S4NTAN,"Chelsea really backed Tuchel with £260m in signings this summer just to sack him in the first week of September
That's actually crazy lmao"
14332,2022-09-07 09:14:52+00:00,SkeleSkito,Chelsea boehly sack tuchel😌😌💤 https://t.co/8LFDMetCRM
14333,2022-09-07 09:14:52+00:00,ayishatu_,"We all know that Roman Abramovich would have sack him long time . 

Good luck 🍀 Thomas Tuchel"
14334,2022-09-07 09:14:51+00:00,Solite007Eze,"Chelsea sack Tuchel 🤣🤣🤣

Na Abrahamovic still dey run that club oooo 🤣🤣🤣"
14335,2022-09-07 09:14:51+00:00,IzhanHussein,Todd Boehly splashed nearly €300M only to sack Tuchel😭😭😭😭
14336,2022-09-07 09:14:51+00:00,saahil_taurean,"I’m speechless at the sacking of Tuchel, you spend money, let him buy his players and then sack him, what wrong with the club ? @ChelseaFC"
14337,2022-09-07 09:14:50+00:00,dakunzy_,"Roman Abrahamovic is still Chelsea’s owner cause,WHY SACK TUCHEL!?"
14338,2022-09-07 09:14:50+00:00,InsiderNewsKe,#BREAKING: Chelsea sack Thomas Tuchel https://t.co/Km1LeyXiCc
14339,2022-09-07 09:14:50+00:00,Liansii8,Chelsea SACK Thomas Tuchel after Champions League defeat https://t.co/3ftZzgLCab
14340,2022-09-07 09:14:50+00:00,RowBlack_,"@ChelseaFC HAVE YOU LOST YOUR MIND ??? WHY WOULD YOU SACK THOMAS TUCHEL !! ? WHY DO SUCH A SILLY THING ?? 

We are Finished."
14341,2022-09-07 09:14:49+00:00,Curtis_peprah,@AfrehOsei @ChelseaFC Tuchel is sack
14342,2022-09-07 09:14:49+00:00,mister_ade5,Dem don sack agba awo Thomas Tuchel? 😭
14343,2022-09-07 09:14:49+00:00,rajtailor,"Chelsea SACK Thomas Tuchel after Champions League defeat
 https://t.co/LowSNI9csn"
14344,2022-09-07 09:14:48+00:00,GamerSaiReddy1,#sports Chelsea SACK Thomas Tuchel after Champions League defeat https://t.co/3JILA4vyOV
14345,2022-09-07 09:14:48+00:00,jahkariz,"BREAKING NEWS:
FC chelsea Sack Head coach Thomas Tuchel ⁦@ChelseaFC⁩ https://t.co/kOXusS6Eoy"
14346,2022-09-07 09:14:47+00:00,thefemianthony,"the funniest thing about this Tuchel sack is that the signings they made are signings that suits his brand of football.

1. they have to find a manager that can utilize these players
2. another manager might want to explore different ideas which means they start again

😂😂😂😂😂"
14347,2022-09-07 09:14:47+00:00,jtferz,Why give Tuchel so much money just to sack him 6 games in 😂😂 worse long term vision than United
14348,2022-09-07 09:14:46+00:00,SpursD22,"AY YOOO WTF???? Didn’t think Boehly would sack Tuchel, especially after giving him 280M https://t.co/DT400ucyP0"
14349,2022-09-07 09:14:46+00:00,PrisonVenom,"Despite terrible timing of his sacking,decision to sack Tuchel is absolutely correct,Chelsea have been shite since 2nd half of last season,every attacking player has been shite under him,you cant lose 2 cup finals at Chelsea and be in job,they arent a club who wanks over top 4"
14350,2022-09-07 09:14:46+00:00,abeeb_babs,Why sack Tuchel? It's too early. Give him this season at least.
14351,2022-09-07 09:14:45+00:00,delalibessa,Wow Tuchel gone. I know Chelsea were trending downwards but TT getting the sack is still surprising.
14352,2022-09-07 09:14:44+00:00,kiiing_OG,Why did Chelsea sack Tuchel though??
14353,2022-09-07 09:14:44+00:00,Berry_Mista,Who is going to be Chelsea’s next coach? Be like coaches no dey o. Tuchel deserved the sack but at such a wrong time. Their season is ruined now.
